#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="3" id="bPopSizes.t:tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="3" id="bGroupSizes.t:tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:tree">
#                    <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="BE8078s92=92,NYCH09s93=93,SE01s92=92,SE05s91=91,MON1s92=92,BE1587s89=89,BE614s93=93,BE12005s94=94,BE174s95=95,BE12350s96=96,BE12216s96=96,BE11600s94=94,SE10s92=92,MAD6s92=92,BE15471s97=97,SE03s91=91,MAD2s93=93,BE10490s93=93,SE11s95=95,NYCH17s93=93,MAD6s93=93,MAD8s92=92,MAD1s93=93,BE13280s99=99,BE13192s99=99,BE1061s100=100,BE16s100=100,BE2122s100=100,BE1556s101=101,BE800s100=100,BE1441s101=101,BE11976s100=100,BE64s101=101,BE822s100=100,BE13281s99=99,BE1936s100=100,BE1835s101=101,BE1937s100=100,BE1224s101=101,BE2149s100=100,BE1343s101=101,BE1836s101=101,BE1717s101=101,BE112s101=101,BE1150s100=100,BE797s100=100,BE944s100=100,BE14536s98=98,BIR6190s89=89,MON1s90=90,WV12342s84=84,BE2584s85=85,BE933s88=88,WV5222s81=81,BE156s84=84,S2s76=76,BE11030s100=100,BE11129s100=100,BE11091s100=100,BE519s101=101,BE13425s99=99,BE004s102=102,SE12s97=97,BE14808s98=98,SE02s98=98,BE11s101=101,BE13393s99=99,BE14898s98=98,BE332s102=102,BE12028s100=100,BE14461s98=98,MON2s88=88,NYCH57s94=94,BE11465s94=94,MON1s89=89,BE15752s97=97,SE05s96=96,BE13551s95=95,BE12895s95=95,SE10s91=91,SE11s92=92,SE12s94=94,BE1591s90=90,BE512s95=95,SE01s95=95,BE4147s87=87,BE071s88=88,BE538s88=88,BE204s84=84,BE183s85=85,BE076s86=86,BE2466s85=85,BE4763s88=88,BE76s86=86,BE339s86=86,BE3252s86=86,BE410s86=86,WV23836s88=88,BE13462s99=99,BE11584s101=101,BE13412s99=99,SE12s95=95,BE12243s96=96,SE08s96=96,SE09s92=92,SE12s92=92,BE6274s91=91,MADs91=91,BE1440s92=92,BE6460s91=91,BE305s89=89,BE3785s87=87,BE307s87=87,BE119s87=87,BE138s90=90,BE191s90=90,BE369s90=90,MON9s91=91,BIR642s89=89,WV19983s87=87,MON5s91=91,MON51s90=90,MON9s92=92,NYCH34s94=94,BIR1734s89=89,WV2780s79=79,WV6973s82=82,AUSA2s61=61,USALongs56=56">
#                        <taxa id="TaxonSet.RSV2_1" spec="beast.evolution.alignment.TaxonSet">
#                            <alignment filter="3::3" id="RSV2_1" spec="beast.evolution.alignment.FilteredAlignment">
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.RSV2_1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:tree" jeffreys="true" parameter="@bPopSizes.t:tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M">-5.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_1" name="distribution">
#            <parameter id="kappa.s:RSV2_1" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_2" name="distribution">
#            <parameter id="kappa.s:RSV2_2" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.RSV2_2" name="distr">
#                <parameter estimate="false" id="RealParameter.4.RSV2_2" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.RSV2_2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_3" name="distribution">
#            <parameter id="kappa.s:RSV2_3" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.RSV2_3" name="distr">
#                <parameter estimate="false" id="RealParameter.4.RSV2_3" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.RSV2_3" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@RSV2_1" id="treeLikelihood.RSV2_1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:RSV2_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_1" kappa="@kappa.s:RSV2_1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_1" id="empiricalFreqs.s:RSV2_1" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.RSV2_2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@RSV2" filter="1::3" id="RSV2_2" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:RSV2_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_2" kappa="@kappa.s:RSV2_2" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_2" id="empiricalFreqs.s:RSV2_2" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.RSV2_3" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@RSV2" filter="2::3" id="RSV2_3" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:RSV2_3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_3" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_3" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_3" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_3" kappa="@kappa.s:RSV2_3" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_3" id="empiricalFreqs.s:RSV2_3" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1	treeLikelihood.2	treeLikelihood.3	TreeHeight	clockRate	kappa.1	kappa.2	kappa.3	mutationRate.1	mutationRate.2	mutationRate.3	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3
2820000	-6100.134011757569	-5506.114503432485	-594.0195083250838	-1451.2227576532646	-1787.5963853832557	-2267.2953603959645	51.83983367660349	0.002414000186532757	5.083000677689568	11.960311242912535	12.40488007383448	0.6916466343905011	0.928134380814394	1.3787506354350683	-574.0796501968169	67.05138129278072	33.06780758155029	15.453546411540813	3	117	8
2830000	-6091.557829104785	-5491.913497506695	-599.6443315980896	-1438.3747833186396	-1789.5668197610241	-2263.971894427031	57.59266584745945	0.002511768457489917	8.98915855034108	11.20807515629794	12.09006920894447	0.7032968597314976	0.9683699220720583	1.3269203460999357	-579.7074877544852	30.539663591028482	41.90632389958681	7.556829412628364	15	108	5
2840000	-6099.392417254861	-5492.96790932669	-606.4245079281723	-1436.0267129348235	-1783.8906856749559	-2273.05051071691	59.41088968875873	0.002215360815786579	8.11828366018421	11.066570137452587	12.085898239952703	0.6894151977487839	0.9980313399940999	1.3110744870083093	-586.6834325228807	24.566396839087066	34.32756953726242	28.72681494463093	15	85	28
2850000	-6098.7420999855185	-5496.951011485516	-601.7910885000027	-1440.4811313054606	-1788.2500396859377	-2268.2198404941173	56.54091548801629	0.0021669747461410425	7.267178112704553	10.430740946481816	12.608164744283986	0.5930879770614317	1.0602476565869636	1.3447266900519055	-581.3024251443989	38.437370122231755	52.959324311951264	26.141303688941463	71	20	37
2860000	-6124.367324132074	-5503.395996919186	-620.9713272128888	-1441.879611529349	-1791.621594574342	-2269.8947908154946	54.638234266971516	0.00216081953876573	6.632693586593019	15.311103033216737	15.11412783658256	0.6936017880328854	0.891226019854231	1.413713153008286	-601.0351541399403	45.93410764273569	24.66100685067003	5.076184990141597	108	17	3
2870000	-6118.240260703284	-5506.430056904528	-611.8102037987559	-1438.4244612894763	-1794.3112123956123	-2273.694383219439	54.34601713041827	0.0021198938977076715	9.34550110658636	15.807275321815322	11.27055539925929	0.6298264198665041	1.011494070380948	1.3569167784185874	-592.4097562775573	43.612464291596176	2.242048265548627	5.844023662021047	121	1	6
2880000	-6104.590781453339	-5498.562984672217	-606.0277967811226	-1441.2002368136946	-1783.7317521018713	-2273.6309957566505	53.040853382565395	0.0023118306196128714	6.290469202825991	9.694419787244632	15.472374849056314	0.6899229309738982	0.9789183250970267	1.3296821864575308	-585.9395350561429	33.62822577844467	49.2540963095292	13.347859028082876	103	8	17
2890000	-6114.489268051892	-5489.32196316832	-625.1673048835731	-1437.9723500726002	-1780.7180787453642	-2270.631534350355	57.181330425579276	0.0020157988587480103	7.439850702664736	10.845612062304879	11.22083536696451	0.669465907139512	0.969686506138707	1.3592736148510256	-604.960149115587	38.36516131914953	49.36777883139788	25.19978644627917	55	56	17
2900000	-6112.448946164833	-5498.333255982525	-614.1156901823077	-1440.5761499209475	-1782.2708897976574	-2275.4862162639206	51.82049808662462	0.002113277068113526	6.8063698105605885	11.86310809428303	12.74617083007229	0.7428635578785977	0.9848785210442609	1.271033461828952	-593.8578352444084	45.664533524640056	44.36707059672674	15.402957359034001	59	53	16
2910000	-6101.805121025044	-5485.545995456336	-616.2591255687088	-1432.5667769591216	-1786.972889812007	-2266.006328685208	54.67540370423321	0.002250047327481006	8.827972228845846	11.86310809428303	14.065843932827754	0.7158373667510861	0.9951168098761751	1.2876926679763228	-595.4989531127984	37.26624245707555	42.837733664525594	19.797459518703135	26	85	17
2920000	-6103.467081249482	-5478.860789447818	-624.6062918016643	-1431.8111146518768	-1777.3193225150792	-2269.7303522808625	55.418215016706036	0.0020810388229368978	8.229392363814299	11.420870546633497	14.065843932827754	0.6671857229843886	0.9349578688724219	1.3962715782526454	-604.4733565012829	56.55282152407923	27.719739364210458	8.63760550239209	104	23	1
2930000	-6123.763261465965	-5498.0280622731025	-625.7351991928625	-1441.4311642858033	-1782.8022017062497	-2273.7946962810497	56.67707373536116	0.002179221704105555	6.3951047639476	11.412489256389408	12.565329096625932	0.6539179686811305	0.9914953193491901	1.3529387022967394	-606.2042543858211	47.07515595184528	37.128338825528324	4.1955494390774595	68	53	7
2940000	-6093.670830256093	-5494.028694860865	-599.6421353952279	-1442.7741948205767	-1783.3789389747055	-2267.875561065583	52.82210872045161	0.002246275218613453	7.017475667113933	16.637180625326508	14.540401069286752	0.7061852948303357	0.9489231643701226	1.343492423155884	-579.1833085870783	21.790195961050028	37.97179428039779	14.639897856640996	6	111	11
2950000	-6111.586777399011	-5496.692437121084	-614.8943402779269	-1450.0906367367058	-1785.2802949933302	-2261.3215053910485	52.71870078464298	0.002205505160261204	5.834352466614902	13.461807044730715	12.684225642683543	0.7455143707000123	0.9951445638214264	1.2581292291485682	-594.7238321322487	39.3704971849847	44.66075246636634	16.586876626197782	85	24	19
2960000	-6099.279406977423	-5477.606261651516	-621.6731453259058	-1434.30320536649	-1779.6867454059065	-2263.6163108791197	54.59735850947683	0.002237147530144864	9.181029325019152	15.591299989015374	12.094052743883168	0.7023411517033296	0.8958588066665903	1.4003826185429595	-600.4326893571169	44.305716219682324	36.92158630068665	27.37193686693818	93	19	16
2970000	-6085.899938070871	-5477.8391520069945	-608.0607860638765	-1439.1358987116314	-1776.1913040067382	-2262.5119492886247	54.26012319320363	0.0022453865578242133	9.229848386075936	11.00709060858654	10.588227161912778	0.7461942573021365	0.8965202967122131	1.3560768472109055	-588.5665439656274	41.010953683635165	29.817038138265676	12.28789074934713	106	4	18
2980000	-6106.866684015448	-5499.207344854469	-607.6593391609795	-1449.4943120214111	-1777.522084344221	-2272.1909484888365	57.45157970639307	0.0020997473647262573	7.252833268305122	11.00709060858654	11.780002900971413	0.6765901723130346	1.0054535204006767	1.3164162604877858	-587.4642570411102	34.18238688239934	48.21257986238438	26.017941171939103	45	60	23
2990000	-6113.4957144728305	-5499.908191143728	-613.5875233291029	-1432.4172692377854	-1785.471237588704	-2282.0196843172384	54.66479757250957	0.002095211817247725	8.774743506356872	11.738690875900064	11.432829214029717	0.7774366119933864	0.8109305037755137	1.4105730585739318	-594.0429771426893	31.251884172995563	35.328936321684154	9.62800739056898	3	117	8
3000000	-6094.191024236118	-5497.113461279354	-597.0775629567642	-1450.2184974418672	-1780.396910603463	-2266.4980532340237	54.45025230935198	0.0023589739247957546	7.601038005748874	11.738690875900064	11.9949841862911	0.7015990008868368	0.9263485100662457	1.3706315319082905	-577.0456257978235	32.54757205524939	45.054358362094945	13.475475746913144	43	68	17
3010000	-6099.129971019553	-5490.199068134923	-608.9309028846293	-1432.3082164568211	-1789.030849277353	-2268.860002400749	54.16466927440651	0.002225569372487848	10.680642868692866	11.738690875900064	13.762944822610772	0.6824650322859781	1.0088635754956152	1.3071593209435861	-588.3389203605009	26.27804820434533	41.7461878454977	12.599082303363176	6	114	8
3020000	-6108.81185115969	-5512.0369703415945	-596.7748808180959	-1441.1498898730345	-1781.755011112509	-2289.1320693560506	54.719096931812814	0.0024855581579058513	10.680642868692866	10.161170847402333	13.068968964342346	0.6847807696201984	0.9773303513556002	1.3363878350700198	-576.2501546522359	34.061722361813295	46.03045669073649	9.045773369499695	90	31	7
3030000	-6126.608675092567	-5515.177189061872	-611.4314860306953	-1440.17069480789	-1794.3460414704232	-2280.660452783559	53.656085339861065	0.0023110807495701226	6.288429817656248	10.00333727933726	15.010661037764708	0.5932189552697681	0.9361511167635405	1.468692875372746	-591.7107110878717	35.28352141809361	40.69865713600275	12.88157875053248	93	31	4
3040000	-6116.280852364949	-5519.3321005439275	-596.9487518210216	-1443.8315646717824	-1799.4942095016102	-2276.006326370535	54.00306793770881	0.002140599961650983	10.637005150709548	10.344191074968538	10.586243957349867	0.7322490957711789	0.9242308303527863	1.3422450695701909	-576.814096588294	32.17582866122555	43.7375686084967	17.20137481889049	60	47	21
3050000	-6097.555582518261	-5491.929957034859	-605.6256254834017	-1435.03351528661	-1788.1100633830683	-2268.7863783651806	55.182124437533986	0.0022209460299626627	7.391921386195358	11.374537547507389	11.68844256031113	0.6298704956350658	0.932283398464719	1.4360835844508657	-585.2062155189119	37.55690247908681	48.336463638755205	29.136748675013568	84	38	6
3060000	-6100.261947028799	-5489.101641368192	-611.1603056606074	-1442.0775860903216	-1784.2996862899242	-2262.7243689879456	56.70559242392362	0.0021414934225811293	7.391921386195358	10.745387464116105	13.450530019978958	0.6648587144411543	0.9758665823219984	1.3576787923532416	-591.3841556638414	33.83901855610393	40.24697545214033	11.636691668096946	16	101	11
3070000	-6082.3580998319085	-5481.51488773999	-600.8432120919183	-1440.100679910121	-1774.5641437518457	-2266.8500640780226	54.16640508582091	0.002320039734311093	7.75863283428297	9.31114490355391	11.45658121018718	0.6531954900031598	0.9919025355401057	1.3532505244091384	-583.1181640729593	39.74759871676778	6.009087178757773	8.00226742138539	121	2	5
3080000	-6112.421772483353	-5508.564443671263	-603.8573288120904	-1442.829567499897	-1782.6688565545774	-2283.0660196167887	50.835537508056014	0.002265908884254633	7.75863283428297	11.534224475649813	16.824940553892002	0.7123208534326497	0.9152312691650458	1.3710779767043726	-583.7229351086968	41.928170979639184	25.01875993008222	14.681179011219664	119	3	6
3090000	-6096.640022017402	-5499.510329226992	-597.1296927904093	-1444.276298988139	-1781.6695436398522	-2273.5644865990007	56.58542776859657	0.0023068890496163925	9.546285077763168	11.642797609563967	11.535318593299479	0.7135206827760712	0.9344199889081936	1.3506951410908672	-577.7287715447089	35.53457581418584	20.768066971212235	16.012970379619794	111	11	6
3100000	-6088.840689861886	-5480.323762525313	-608.5169273365725	-1432.5300462688342	-1776.7333676060023	-2271.0603486504774	54.35010526064242	0.002226836414920107	7.140490743090992	11.642797609563967	13.289860824363219	0.7349778334965401	0.8601286471565112	1.4036315090302738	-588.3569681855265	40.04838497796856	38.23716560643207	20.599603277344816	31	80	17
3110000	-6114.47830771253	-5506.310016448733	-608.168291263797	-1439.6822122502047	-1786.2545206541076	-2280.373283544421	53.9226275358447	0.0023278275345929313	11.12396783795695	10.850436884273416	12.521456332026654	0.6208758292719496	0.9530095792823007	1.424309238251815	-587.0291146147558	47.66817551956681	42.44508104827157	25.008037769082534	60	21	47
3120000	-6103.237583348097	-5498.678547528565	-604.5590358195326	-1449.5709686249736	-1782.678967943501	-2266.428610960091	51.59619801754655	0.0022846854727997085	9.234145238614715	13.192904280445209	12.521456332026654	0.6320858603013361	0.997606017390073	1.3685561502147967	-584.3713972419705	48.82802264381758	26.36970122626149	10.124732951898118	90	31	7
3130000	-6087.373225407897	-5480.900977931828	-606.4722474760697	-1438.5083359723096	-1777.814160244092	-2264.5784817154267	52.32834542235321	0.0022998417581560405	6.591907109374909	11.51377056752399	13.491009718334487	0.7463832093314541	0.9126014051962189	1.3398076864691528	-586.1515022404219	46.77969612206026	35.302732265085844	27.44636796910551	1	115	12
3140000	-6111.503051111653	-5485.189504913758	-626.3135461978948	-1434.6458686499775	-1778.8730903796352	-2271.670545884146	53.906966780473326	0.0020488983250865887	8.082321457500063	10.628309421949629	11.104871387157479	0.6840570892281983	0.9442415698462181	1.3701968508742994	-607.6696990727654	42.86631960833535	15.357452488465153	11.320141601326233	122	5	1
3150000	-6099.986799766074	-5480.851554007167	-619.1352457589072	-1437.905764191514	-1782.4383843382973	-2260.5074054773554	53.93168239921049	0.002010454233482137	9.81493351577693	11.821335064726751	14.389051645249111	0.6765027522814384	0.9335229895272776	1.3884337951069199	-598.2152476068669	42.96874334165542	40.05346284143634	16.896953394510515	109	5	14
3160000	-6104.037785720744	-5500.593706153235	-603.4440795675091	-1448.742620942777	-1779.4502645016728	-2272.4008207087854	54.33364101109694	0.0020515150995564215	9.030398813640339	11.281264627916208	12.769828238066033	0.6686461402456667	0.9052571266260709	1.4245188576056331	-584.0330246446338	39.31914846823464	22.719478724102817	11.105450793845	107	10	11
3170000	-6094.381070209198	-5504.7241897616495	-589.6568804475481	-1434.288772379757	-1788.884545719607	-2281.5508716622858	53.26882792976485	0.0023431396981693662	8.630670403221618	11.281264627916208	12.769828238066033	0.7491750999936899	0.8313252223428397	1.418305273377737	-570.0023251287654	30.220916252970486	32.85439209519001	13.880257374466428	80	33	15
3180000	-6113.287606597588	-5489.570160596198	-623.7174460013905	-1451.5586359373747	-1782.1875580980186	-2255.8239665608044	53.792772350967795	0.0020116624103679102	7.922175931389457	11.14005100890988	14.132328809727198	0.7131759891921384	0.9021596565799566	1.383298525605021	-603.607312943196	48.73240365814863	36.50635123738659	5.9375611235495525	112	10	6
3190000	-6110.603873025709	-5492.006354065104	-618.5975189606053	-1449.3949391942672	-1777.4480441741712	-2265.163370696665	54.52246142600126	0.001998560248244821	7.498830615061627	10.179276945588242	12.718929985045131	0.6862182978534737	1.0936407839637106	1.2186467196011754	-598.8590268043021	36.354506824742394	34.180771378277726	24.842879196756133	109	6	13
3200000	-6106.001138282874	-5498.822132120236	-607.1790061626383	-1437.508018056565	-1793.7475702383524	-2267.5665438253186	57.258669883650654	0.002189723914527731	7.144036131058545	9.889699406104617	13.232355638043249	0.6980364257106584	0.9482374243382863	1.3522882281687347	-587.0080704869914	39.762267170612354	35.02766825081941	36.60074066981022	92	17	19
3210000	-6084.0295553001815	-5487.101039383564	-596.9285159166175	-1440.9009602744543	-1789.2133533054262	-2256.9867258036834	53.54074167355398	0.002231512639213505	8.38236670958218	8.739224662277188	10.938441925783486	0.639554822024437	1.0059319939792988	1.3527967783868662	-577.6713034284197	33.98949663609078	39.832357556569384	13.77088582872601	52	62	14
3220000	-6102.621118434963	-5492.121283400253	-610.4998350347109	-1444.082743861311	-1782.6237186668523	-2265.4148208720894	57.97333824278682	0.0021339219469940895	6.543589413923292	12.390891998878379	14.466608059135064	0.7044220017549156	0.9215391888729321	1.3726312950948043	-590.4783030676352	29.69998805495183	39.23432057999215	18.127890787348402	9	107	12
3230000	-6120.563504272681	-5500.517098064751	-620.0464062079303	-1436.7500061482515	-1793.533711408418	-2270.2333805080816	63.2166703821081	0.002126904421488373	7.989695765847424	9.996456098796946	13.051884556709394	0.7380569406455807	1.005253904786096	1.255441806666645	-598.5959424632732	47.18741796042038	73.13253448404163	29.819572206712916	84	26	18
3240000	-6106.920457788867	-5492.256025143561	-614.6644326453059	-1437.459278596954	-1778.1946094806715	-2276.6021370659355	55.29408661460804	0.002161171179604316	7.989695765847424	11.259631543361033	14.774680173730186	0.7044231121029901	0.9873185098818025	1.3068508690252305	-593.9495096475805	32.44781502737963	51.891922208480494	12.17039000291397	33	87	8
3250000	-6106.784414290325	-5499.960141507308	-606.8242727830163	-1443.0531852768672	-1782.3602549709724	-2274.5467012594695	56.96395055409737	0.0023031661545430083	10.300398540907981	13.852523539849788	11.222374433053776	0.753876100186506	1.001618632232027	1.2433332490109348	-585.5184617783918	39.432902511946274	45.59136380267233	30.942093499246266	13	95	20
3260000	-6091.516203545487	-5490.96453438085	-600.5516691646374	-1437.690885688697	-1781.980968794912	-2271.29267989724	55.675244453228586	0.0023059245866986267	8.026680189211406	13.569945804945261	11.222374433053776	0.6657687768229966	0.9388971948371506	1.3937424510866372	-580.5422728628329	29.369617174513117	40.72973568187115	13.742930121686204	9	94	25
3270000	-6108.091310780038	-5487.7283400834385	-620.3629706965995	-1447.4264723832357	-1781.3007513960877	-2259.001116304115	54.1483261150586	0.001968636745302665	6.583600471345899	10.694541726999729	10.830612620797252	0.6755664797204483	0.9817556297459143	1.3411329690085037	-600.9002701546159	43.59008149276289	43.47213410278963	9.663351100738545	101	18	9
3280000	-6101.941847085201	-5478.959454548036	-622.9823925371649	-1440.7490902428192	-1775.874957438845	-2262.335406866371	57.40351972992215	0.0020372752137194266	7.942754743075302	12.206347783806448	12.904378217302757	0.709421763210529	0.9493217021473535	1.3398728287526511	-603.0136084353095	42.70236661759547	24.888990687223185	20.78404423752623	110	1	17
3290000	-6105.369589446048	-5480.763786862836	-624.6058025832117	-1442.1762797849624	-1778.7253856972088	-2259.862121380665	56.86526595421629	0.0019931534339774916	8.633761314481523	10.067267402509712	12.904378217302757	0.6352347599530002	1.0423653756789242	1.3206628870345265	-603.6778894165149	36.520906593626115	58.262190405542924	27.50113276384423	47	46	35
3300000	-6121.623638788341	-5505.636341271895	-615.9872975164465	-1444.7620964699913	-1783.5307899114653	-2277.3434548904374	56.636050222547006	0.002036270657918876	6.332985585128828	10.06871823860154	11.76313581522167	0.6698968086209752	0.8894551479266435	1.4390761234934422	-596.661265310923	36.3671120371013	43.33989591582542	11.418342063945891	101	22	5
3310000	-6109.21684972871	-5493.249540142562	-615.9673095861483	-1439.542817732782	-1781.4679861225254	-2272.2387362872546	55.09142546943147	0.0020871440759365253	8.363356978497682	11.750589189283152	12.757821791357282	0.6530358431396577	0.9727515144122267	1.3725604321773612	-595.4102991182257	56.043615465517604	38.27555975622673	13.48298379028724	5	110	13
3320000	-6115.898210182794	-5492.47759795176	-623.420612231034	-1441.561788516754	-1777.0442928989107	-2273.871516536095	51.8861588432369	0.0021397653294931806	8.496140892118571	11.4708942449199	12.757821791357282	0.7201509902566413	0.898364976487488	1.3801514189237685	-602.8109038010922	32.22389434481776	40.906162360293045	35.659938625440674	30	93	5
3330000	-6118.266545867729	-5498.595431827915	-619.6711140398144	-1442.2143477335635	-1772.611705308521	-2283.7693787858293	55.96631709950642	0.0022408034165292178	5.6418427416523125	8.92233151468862	12.757821791357282	0.6994245185428254	0.9017358944141414	1.3974082752265802	-599.0194933350332	95.52607330520128	46.0986896135971	23.585542339756522	5	108	15
3340000	-6096.653919258968	-5495.018549977643	-601.6353692813257	-1443.2104642424667	-1776.3167307409221	-2275.491354994254	50.79133690999833	0.0022841335576825337	6.96819295470646	11.658512875748086	12.757821791357282	0.6676810902615969	0.9387609905104657	1.3919754482291937	-581.8936761831835	31.058012504991375	41.44996668794526	11.579617053145402	51	64	13
3350000	-6098.1524524691795	-5510.142803813305	-588.0096486558741	-1447.072289242668	-1779.5919619402196	-2283.4785526304177	56.396915320149205	0.002434543965845699	6.661310692730742	10.305037476653059	12.757821791357282	0.7040393165261318	0.970704070278024	1.3238472766078833	-569.4728986047453	36.089321711894385	16.09827619424854	14.368920691910507	116	6	6
3360000	-6085.910054358782	-5491.636176355318	-594.2738780034645	-1443.4470537888758	-1781.796248664065	-2266.3928739023772	55.42653881428093	0.0023508097048013177	12.220455404060557	11.875638542443262	10.819543085231215	0.7353235541036435	0.9901455461138436	1.2732705357544443	-573.6636295105412	38.80469057832613	13.852030854009655	28.387675816142124	109	5	14
3370000	-6109.937438408311	-5492.458946209463	-617.4784921988482	-1437.9156681850404	-1791.588591960407	-2262.954686064015	54.87429310134548	0.002032336147527791	6.361956011314256	13.983811054811323	11.308717287409394	0.7089440115795476	0.994478431981215	1.2951915755420071	-597.5052674521207	41.716926165119894	36.66275688661813	20.067600654200294	93	22	13
3380000	-6102.914728699231	-5495.876011563107	-607.0387171361248	-1437.525174008111	-1784.8619341839544	-2273.488903371042	58.56589975305706	0.002167122365249014	9.667835271986483	14.61768395979316	14.089790721765523	0.7296057079454855	0.9610094498370891	1.308097250350509	-586.2389753779332	45.99828328695213	32.82993179367607	6.832559528224309	87	34	7
3390000	-6105.529285135663	-5502.182234688003	-603.3470504476597	-1446.7692302375624	-1779.9310064078027	-2275.4819980426373	53.52753982999899	0.002307143590332176	10.734087864366726	7.700657705778072	12.231073557946194	0.642587513240851	0.9981534408532637	1.3575570816832332	-583.4830488196609	33.46235902873027	41.76361674890718	16.946733460881337	29	86	13
